TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,CustomerAge,TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAge_binned,TransactionAmount_binned,Target
-0.22430769903783082,0.40450378785833113,-0.9765699232388283,-0.2046294076264745,-0.4305552361729324,232.12,1,43,0,37.0,1,51.0,1.0,6689.87,1,1,1
-0.7054965789103718,2.4537138480500387,-0.7196639958158112,-0.2046294076264745,-0.03804254464996068,91.53,1,25,1,44.0,0,69.0,1.0,14676.05,1,1,3
-0.6070614684108036,-0.962498409872013,-0.6054835836278036,-0.2046294076264745,-1.439873585803431,120.29,1,24,1,19.0,3,77.0,1.0,1362.39,1,1,2
-0.4223758438434638,1.3894341725659216,-0.7482090988628132,-0.2046294076264745,0.2983969052268722,174.25,1,39,2,50.0,0,67.0,1.0,10528.34,0,1,3
-0.38999767467357804,-1.1703066174815908,-0.24866979554028,-0.2046294076264745,-0.37448199452679354,183.71,1,10,0,38.0,1,102.0,1.0,552.52,1,1,2
-0.12919254880198247,0.5294627553763134,0.7218637080577844,-0.2046294076264745,0.24232366358073337,259.91,1,10,2,49.0,0,170.0,1.0,7176.86,0,1,1
-0.48925421864045826,-0.9211020152239173,0.5363205382522721,-0.2046294076264745,-0.5987749611113489,154.71,1,36,2,34.0,0,157.0,1.0,1523.72,1,1,2
-0.9347107426849223,1.2204897716469814,-0.7196639958158112,-0.2046294076264745,1.0834222882728155,24.56,1,23,1,64.0,0,69.0,1.0,9869.93,0,1,3
0.3261896296391694,-1.1089471688223267,-0.2772148985872819,-0.2046294076264745,-1.159507377572737,392.96,1,18,2,24.0,3,100.0,1.0,791.65,1,0,2
-0.2293047526306462,-1.1534919782868365,0.22232440473525125,-0.2046294076264745,-1.3277271025111534,230.66,1,15,1,21.0,3,135.0,1.0,618.05,1,1,2
1.1859908851536511,-1.0186592534635874,-0.6768463412453084,-0.2046294076264745,-0.8791411693420429,644.17,1,35,0,29.0,1,72.0,1.0,1143.52,1,0,2
-0.9319726311272152,-1.2604944609757498,-0.5912110321043027,-0.2046294076264745,0.6909095967498439,25.36,1,21,0,57.0,1,78.0,1.0,201.04,0,1,2
-0.5135207323206369,-0.7691775291193835,0.19377930168824936,-0.2046294076264745,1.4759349797957872,147.62,1,5,1,71.0,2,133.0,1.0,2115.8,0,1,2
-0.6250987782971988,0.6492410794433253,0.7932264656752891,-0.2046294076264745,-0.4305552361729324,115.02,1,35,1,37.0,0,175.0,1.0,7643.66,1,1,1
0.2933665173411564,0.9721062718679164,-1.361928814373354,-0.2046294076264745,-0.8230679276959041,383.37,1,13,1,30.0,1,24.0,1.0,8901.93,1,0,1
-0.3473858135567623,1.1047476794513795,0.3793224714937617,-0.2046294076264745,-0.9912876526343205,196.16,1,41,1,27.0,1,146.0,1.0,9418.86,1,1,3
-0.5740329977459625,0.7291086911594739,1.649579557085346,-0.2046294076264745,-0.7109214444036265,129.94,1,19,0,32.0,1,235.0,1.0,7954.92,1,1,1
0.031637278818834616,1.1045475357222185,-0.9765699232388283,-0.2046294076264745,0.07410393864231694,306.9,1,7,2,46.0,1,51.0,1.0,9418.08,0,0,3
-0.6252356838750841,0.2646110190106572,-0.5626659290573008,-0.2046294076264745,0.8030560800421215,114.98,1,39,2,59.0,2,80.0,1.0,6144.68,0,1,1
1.5707640118004331,-1.2041437374359973,-1.4618366750378604,-0.2046294076264745,-0.9912876526343205,756.59,1,34,1,27.0,3,17.0,1.0,420.65,1,0,2
0.7054180803815945,-1.1971720642035621,-1.2049307476148434,-0.2046294076264745,-1.2716538608650145,503.76,1,20,2,22.0,3,35.0,1.0,447.82,1,0,2
-0.5292306473829811,0.7359161438961873,0.3935950230172626,-0.2046294076264745,1.0273490466266768,143.03,1,35,0,63.0,2,147.0,1.0,7981.45,0,1,1
0.10337580163075918,-1.1888737972791252,-0.2201246924932781,-0.2046294076264745,-0.26233551123451593,327.86,1,14,2,40.0,1,104.0,1.0,480.16,1,0,2
-1.0102141688886939,1.8043295571710494,-0.17730703792277525,-0.2046294076264745,0.13017718028845576,2.5,1,36,2,47.0,0,107.0,1.0,12145.27,0,1,3
-0.6223264403450205,0.3509191532933909,0.6790460534872815,-0.2046294076264745,-0.31840875288065473,115.83,1,14,1,39.0,1,167.0,1.0,6481.04,1,1,1
-0.8354199723235708,-0.8883579879441587,0.022508683406238,-0.2046294076264745,1.3637884965035096,53.57,1,15,0,69.0,2,121.0,1.0,1651.33,0,1,2
0.11634760513539616,-0.24142160882952046,-0.8338444080038188,-0.2046294076264745,-0.20626226958837712,331.65,1,32,2,41.0,1,61.0,1.0,4172.57,1,0,1
-1.001520664692974,0.11416451736761844,-1.1192954384738378,-0.2046294076264745,0.6348363551037051,5.04,1,42,0,56.0,2,41.0,1.0,5558.36,0,1,1
1.030739959831662,-0.9488655427818666,0.550593089775773,-0.2046294076264745,0.6909095967498439,598.81,1,30,1,57.0,0,158.0,1.0,1415.52,0,0,2
1.8606273465781944,-1.0288922431032455,-0.5626659290573008,-0.2046294076264745,-1.0473608942804593,841.28,1,40,2,26.0,3,80.0,1.0,1103.64,1,0,2
-0.8881970725983741,-1.2341575989743827,-0.16303448639927431,-0.2046294076264745,-1.0473608942804593,38.15,1,23,2,26.0,3,108.0,1.0,303.68,1,1,2
-0.5918991756600009,0.3069799069068547,-0.20585214096977716,-0.2046294076264745,-0.6548482027574877,124.72,1,28,1,33.0,1,105.0,1.0,6309.8,1,1,1
-0.30672485692481277,1.0857904759765058,2.191936514978382,-0.2046294076264745,0.13017718028845576,208.04,1,21,2,47.0,1,273.0,1.0,9344.98,0,1,3
0.28638433286900333,1.7248057821178182,-0.6340286866748056,-0.2046294076264745,0.6348363551037051,381.33,1,0,0,56.0,0,75.0,1.0,11835.35,0,0,3
-0.9634609140408461,2.383181145137571,0.06532633797674084,-0.2046294076264745,0.2983969052268722,16.16,1,25,0,50.0,0,124.0,1.0,14401.17,0,1,3
0.6449058149562689,-0.8633759450324956,-0.7339365473393122,-0.2046294076264745,-1.4959468274495697,486.08,1,28,2,18.0,3,68.0,1.0,1748.69,1,0,2
0.1325709161148104,-1.0553676661478777,-1.4475641235143595,-0.2046294076264745,-1.3277271025111534,336.39,1,35,1,21.0,3,18.0,1.0,1000.46,1,0,2
-0.21592223239235306,-1.2443444015996192,0.008236131882737053,-0.2046294076264745,-1.2155806192188758,234.57,1,6,2,23.0,3,120.0,1.0,263.98,1,1,2
-0.9982349308237256,0.08450219032788726,1.8065776238438565,-0.2046294076264745,-0.8230679276959041,6.0,1,6,2,30.0,0,246.0,1.0,5442.76,1,1,1
-0.24135244348455723,-1.2243402924645201,2.4916600969719016,-0.2046294076264745,-1.4959468274495697,227.14,1,5,0,18.0,3,294.0,1.0,341.94,1,1,2
-0.8618427488554438,-0.8863514187620591,-0.39139531077528944,-0.2046294076264745,-1.3838003441572921,45.85,1,20,0,20.0,3,92.0,1.0,1659.15,1,1,2
0.40333592277756536,1.2830295551192452,0.3079597138762569,-0.2046294076264745,1.1955687715650931,415.5,1,22,0,66.0,0,141.0,1.0,10113.66,0,0,3
-0.10917010803624985,-0.1712173469084954,-0.39139531077528944,-0.2046294076264745,0.5226898718114275,265.76,1,30,2,54.0,2,92.0,1.0,4446.17,0,1,1
-0.7812395898754427,0.34366522608393424,-0.09167172878176957,-0.2046294076264745,1.9805941546110366,69.4,1,41,2,80.0,2,113.0,1.0,6452.77,0,1,1
-0.10184565961938358,-1.1591088324295677,0.5791381928227749,-0.2046294076264745,-1.3838003441572921,267.9,1,35,2,20.0,3,160.0,1.0,596.16,1,1,2
0.6789610774552501,1.9991848731805784,2.0777561027903744,-0.2046294076264745,0.9152025633343992,496.03,1,37,1,61.0,0,265.0,1.0,12904.66,0,0,3
0.269031550872035,1.013281995224886,1.7923050723203555,-0.2046294076264745,-0.4305552361729324,376.26,1,40,0,37.0,1,245.0,1.0,9062.4,1,0,3
-0.8963771808770238,-1.155080298393895,0.03678123492973895,-0.2046294076264745,-1.2155806192188758,35.76,1,5,1,23.0,3,122.0,1.0,611.86,1,1,2
-0.9211228640798013,0.9127302988835408,-0.2914874501107828,-0.2046294076264745,0.971275804980538,28.53,1,42,2,62.0,0,99.0,1.0,8670.53,0,1,1
0.03393044724841432,0.049856797621100624,2.3632071332603934,-0.2046294076264745,-0.6548482027574877,307.57,1,11,1,33.0,0,285.0,1.0,5307.74,1,0,1
-0.7625519784940922,0.4639336456928654,0.07959888950024178,-0.2046294076264745,1.4198617381496486,74.86,1,26,1,70.0,0,125.0,1.0,6921.48,0,1,1
-0.22502645332172896,-1.283146625604361,0.6505009504402797,-0.2046294076264745,-0.5987749611113489,231.91,1,22,0,34.0,1,165.0,1.0,112.76,1,1,2
-0.5867994428837716,0.14272348795171966,2.1205737573608774,-0.2046294076264745,1.7002279463803425,126.21,1,3,1,75.0,2,268.0,1.0,5669.66,0,1,1
0.022909548228643585,-0.27105057858105824,-1.1906581960913425,-0.2046294076264745,-0.7669946860497653,304.35,1,15,1,31.0,1,36.0,1.0,4057.1,1,0,1
-0.05409983933186691,-0.9051264401244912,-0.14876193487577336,-0.2046294076264745,-1.2716538608650145,281.85,1,11,0,22.0,3,109.0,1.0,1585.98,1,1,2
1.6436320056299116,0.4393185329513307,-1.4618366750378604,-0.2046294076264745,-0.7669946860497653,777.88,1,15,1,31.0,1,17.0,1.0,6825.55,1,0,1
-0.6108605981971221,0.10342347056932134,-0.33430510468128566,-0.2046294076264745,0.6348363551037051,119.18,1,20,1,56.0,2,96.0,1.0,5516.5,0,1,1
-0.4123132838688905,0.05898129891463745,-1.0907503354268357,-0.2046294076264745,1.7563011880264814,177.19,1,6,2,76.0,2,43.0,1.0,5343.3,0,1,1
-0.12587258853826278,-1.080362538785769,-1.1906581960913425,-0.2046294076264745,-1.2716538608650145,260.88,1,10,1,22.0,3,36.0,1.0,903.05,1,1,2
-0.4387360604007634,-0.8486294577057365,-1.4332915719908585,-0.2046294076264745,-1.159507377572737,169.47,1,6,2,24.0,3,19.0,1.0,1806.16,1,1,2
-0.7681308807929202,-1.1099504534133764,-1.5046543296083634,-0.2046294076264745,-1.0473608942804593,73.23,1,32,1,26.0,3,14.0,1.0,787.74,1,1,2
1.6939105791083073,-1.114407500305073,0.6362283989167787,-0.2046294076264745,-1.439873585803431,792.57,1,3,0,19.0,3,164.0,1.0,770.37,1,0,2
-0.20739986016898987,-1.0085879183744053,-1.047932680856333,-0.2046294076264745,1.4759349797957872,237.06,1,31,2,71.0,2,46.0,1.0,1182.77,0,1,2
1.5148380832342667,2.3993799574733683,0.051053786453239894,-0.2046294076264745,-0.20626226958837712,740.25,1,30,2,41.0,0,123.0,1.0,14464.3,1,0,3
0.5335331273465351,1.7789343970748361,-0.534120826010299,-0.2046294076264745,0.7469828383959827,453.54,1,0,0,58.0,0,82.0,1.0,12046.3,0,0,3
0.009629707173764457,0.7113318224976004,-0.2772148985872819,-0.2046294076264745,1.5880814630880649,300.47,1,17,1,73.0,2,100.0,1.0,7885.64,0,0,1
-0.32845861741411236,0.5683778809718641,2.5630228545894065,-0.2046294076264745,0.8030560800421215,201.69,1,19,0,59.0,0,299.0,1.0,7328.52,0,1,1
0.3475811261837557,-0.48831172847561627,-0.14876193487577336,-0.2046294076264745,0.8030560800421215,399.21,1,32,0,59.0,1,109.0,1.0,3210.39,0,0,2
1.1387242343887336,-0.9621751007710609,-0.9622973717153274,-0.2046294076264745,0.971275804980538,630.36,1,23,0,62.0,2,52.0,1.0,1363.65,0,0,2
-0.27982291087034106,0.708160314173975,1.649579557085346,-0.2046294076264745,-0.37448199452679354,215.9,1,20,0,38.0,0,235.0,1.0,7873.28,1,1,1
0.6533255079962181,0.6089480412508599,0.1795067501647484,-0.2046294076264745,0.41054338851914984,488.54,1,17,1,52.0,1,132.0,1.0,7486.63,0,0,1
-0.9490858283628842,-0.6032429819735925,-0.6340286866748056,-0.2046294076264745,0.971275804980538,20.36,1,40,1,62.0,2,75.0,1.0,2762.48,0,1,2
0.6689669702696196,0.5951843109531852,1.663852108608847,-0.2046294076264745,0.46661663016528865,493.11,1,7,1,53.0,2,236.0,1.0,7432.99,0,0,1
0.03338282493687302,-1.040859811728964,-1.5046543296083634,-0.2046294076264745,-1.439873585803431,307.41,1,20,0,19.0,3,14.0,1.0,1057.0,1,0,2
-0.9805056584875725,0.21642513324256774,0.5934107443462758,-0.2046294076264745,-0.0941157862960995,11.18,1,1,2,43.0,0,161.0,1.0,5956.89,1,1,1
0.055321943793000566,0.5512040094427186,0.4506852291112664,-0.2046294076264745,0.8030560800421215,313.82,1,40,1,59.0,1,151.0,1.0,7261.59,0,0,1
-0.5362470582496054,0.773386642318436,-0.2772148985872819,-0.2046294076264745,0.8591293216882603,140.98,1,22,1,60.0,1,100.0,1.0,8127.48,0,1,1
-0.032913701154108695,-0.8635478633639543,-0.8052993049568169,-0.2046294076264745,1.307715254857371,288.04,1,10,0,68.0,2,63.0,1.0,1748.02,0,1,2
1.7212232418964348,1.1666793339004236,-0.16303448639927431,-0.2046294076264745,-0.7669946860497653,800.55,1,28,0,31.0,1,108.0,1.0,9660.22,1,0,3
0.6430575896548167,0.3228143550177701,0.33650481692325884,-0.2046294076264745,0.07410393864231694,485.54,1,15,0,46.0,1,143.0,1.0,6371.51,0,0,1
0.7649377803672512,1.1108058761763624,1.349855975091826,-0.2046294076264745,0.5226898718114275,521.15,1,18,0,54.0,0,214.0,1.0,9442.47,0,0,3
0.024894679107981134,2.1599567384921183,0.550593089775773,-0.2046294076264745,1.1394955299189544,304.93,1,32,0,65.0,0,158.0,1.0,13531.22,0,0,3
1.3572255366937556,-0.9555754895992453,-0.6768463412453084,-0.2046294076264745,0.9152025633343992,694.2,1,25,0,61.0,2,72.0,1.0,1389.37,0,0,2
-0.6188011217144725,0.4087863504733236,0.7361362595812854,-0.2046294076264745,0.5787631134575663,116.86,1,21,0,55.0,1,171.0,1.0,6706.56,0,1,1
-0.7624835257051495,-1.204138605545506,1.1785853568098148,-0.2046294076264745,-1.1034341359265982,74.88,1,1,0,25.0,3,202.0,1.0,420.67,1,1,2
0.21772618555949932,0.7267095323547896,0.8645892232927939,-0.2046294076264745,1.0273490466266768,361.27,1,29,0,63.0,0,180.0,1.0,7945.57,0,0,1
-0.5684883218416057,0.19503797962006242,-1.105022886950337,-0.2046294076264745,-0.03804254464996068,131.56,1,5,1,44.0,0,42.0,1.0,5873.54,1,1,1
0.8563907063946664,0.26745408634283907,0.16523419864124747,-0.2046294076264745,1.0834222882728155,547.87,1,8,0,64.0,2,131.0,1.0,6155.76,0,0,1
0.5464022516677582,0.8223474435507125,-1.4903817780848623,-0.2046294076264745,-0.9352144109881817,457.3,1,41,2,28.0,1,15.0,1.0,8318.29,1,0,1
0.7139062262104864,-1.253040390037132,-0.791026753433316,-0.2046294076264745,0.7469828383959827,506.24,1,6,0,58.0,1,64.0,1.0,230.09,0,0,2
0.6466513610743071,-0.6671144910283495,-0.006036419640763895,-0.2046294076264745,0.6909095967498439,486.59,1,16,1,57.0,2,119.0,1.0,2513.56,0,0,2
-0.4585531427996681,1.276971358394262,2.4631149939248997,-0.2046294076264745,-0.20626226958837712,163.68,1,36,1,41.0,0,292.0,1.0,10090.05,1,1,3
0.9720074669188461,-1.1888660994433882,0.80749901719879,-0.2046294076264745,-1.2716538608650145,581.65,1,4,0,22.0,3,176.0,1.0,480.19,1,0,2
-0.8407592898610995,-1.0244685534997424,-0.49130317143979607,-0.2046294076264745,0.18625042193459457,52.01,1,23,0,48.0,0,85.0,1.0,1120.88,0,1,2
1.1383135176550776,-1.2169324085403241,-0.8195718564803178,-0.2046294076264745,-1.3277271025111534,630.24,1,4,0,21.0,3,62.0,1.0,370.81,1,0,2
0.7738024165353279,2.151573795374575,0.564865641299274,-0.2046294076264745,-0.0941157862960995,523.74,1,28,0,43.0,0,159.0,1.0,13498.55,1,0,3
-0.7056677108827284,2.522155305587302,0.3079597138762569,-0.2046294076264745,0.35447014687301104,91.48,1,13,0,51.0,0,141.0,1.0,14942.78,0,1,3
-1.000801910409076,2.3170182469784466,-1.0051150262858302,-0.2046294076264745,-0.31840875288065473,5.25,1,38,0,39.0,0,49.0,1.0,14143.32,1,1,3
1.5027903923803558,-0.4619646026932666,-1.5617445357023672,-0.2046294076264745,0.18625042193459457,736.73,1,22,1,48.0,1,10.0,1.0,3313.07,0,0,2
-0.4126897742080751,2.145566917554505,-0.49130317143979607,-0.2046294076264745,-0.54270171946521,177.08,1,19,3,35.0,0,85.0,1.0,13475.14,1,1,3
0.9955894527095979,-1.1287562661187562,0.1509616471177465,-0.2046294076264745,-0.7109214444036265,588.54,1,32,1,32.0,1,130.0,1.0,714.45,1,0,2
-0.4249428234288142,-0.9767342740948876,2.3203894786898904,-0.2046294076264745,-1.3277271025111534,173.5,1,26,0,21.0,3,282.0,1.0,1306.91,1,1,2
-0.8796062475860682,-1.016011197970075,0.5220479867287712,-0.2046294076264745,0.8030560800421215,40.66,1,21,1,59.0,2,156.0,1.0,1153.84,0,1,2
-0.9021614415426799,0.9227990680274774,-0.5483933775337999,-0.2046294076264745,-1.2716538608650145,34.07,1,30,1,22.0,3,81.0,1.0,8709.77,1,1,1
0.665373198850129,-1.0919477815698855,-0.6483012381983065,-0.2046294076264745,-1.2155806192188758,492.06,1,14,2,23.0,3,74.0,1.0,857.9,1,0,2
-0.7670356361698374,-0.5905210254456523,0.550593089775773,-0.2046294076264745,0.35447014687301104,73.55,1,1,0,51.0,1,158.0,1.0,2812.06,0,1,2
1.5842492112221402,0.2736508441110873,-0.020308971164264843,-0.2046294076264745,0.6909095967498439,760.53,1,31,2,57.0,1,118.0,1.0,6179.91,0,0,1
0.25339008859863354,-0.4180227903614847,0.33650481692325884,-0.2046294076264745,1.251642013211232,371.69,1,37,1,67.0,2,143.0,1.0,3484.32,0,0,2
-0.2693496341621116,-1.1185540678220458,-1.5189268811318644,-0.2046294076264745,-1.4959468274495697,218.96,1,39,0,18.0,3,13.0,1.0,754.21,1,1,2
-0.24049678362277377,-1.1193546427386891,-0.776754201909815,-0.2046294076264745,-1.4959468274495697,227.39,1,1,2,18.0,3,65.0,1.0,751.09,1,1,2
-0.38010624667136145,-0.9249509330923946,-1.5189268811318644,-0.2046294076264745,0.7469828383959827,186.6,1,43,2,58.0,0,13.0,1.0,1508.72,0,1,2
0.14886267988316726,-1.180865482167447,0.40786757454076356,-0.2046294076264745,-1.4959468274495697,341.15,1,38,2,18.0,3,148.0,1.0,511.37,1,0,2
0.4686398834288782,1.9334094327535478,1.364128526615327,-0.2046294076264745,0.8030560800421215,434.58,1,22,0,59.0,0,215.0,1.0,12648.32,0,0,3
-0.7615594130544233,-1.031642936406584,0.49350288368176926,-0.2046294076264745,-1.2155806192188758,75.15,1,4,0,23.0,3,154.0,1.0,1092.92,1,1,2
-0.9390232683883108,0.40996411934107746,0.5934107443462758,-0.2046294076264745,0.8030560800421215,23.3,1,20,0,59.0,1,161.0,1.0,6711.15,0,1,1
0.7363929673781552,0.4826291227526823,-1.276293505232348,-0.2046294076264745,1.9245209129648977,512.81,1,34,1,79.0,2,30.0,1.0,6994.34,0,0,1
0.6519906786118358,0.5023227525130576,0.6933186050107825,-0.2046294076264745,-0.0941157862960995,488.15,1,21,1,43.0,1,168.0,1.0,7071.09,1,0,1
-0.9748925297942731,1.00886600345712,0.5220479867287712,-0.2046294076264745,-0.03804254464996068,12.82,1,13,0,44.0,1,156.0,1.0,9045.19,1,1,3
0.8154559386069461,1.1620349730057948,-1.3904739174203558,-0.2046294076264745,-0.0941157862960995,535.91,1,19,2,43.0,1,22.0,1.0,9642.12,1,0,3
-0.6834205544763586,0.6021996052547964,-1.4475641235143595,-0.2046294076264745,1.5320082214419262,97.98,1,10,1,72.0,2,18.0,1.0,7460.33,0,1,1
-0.3476596247125329,-0.22570519419990506,-0.3057600016342838,-0.2046294076264745,0.9152025633343992,196.08,1,37,2,61.0,2,98.0,1.0,4233.82,0,1,1
-0.1590721911754606,0.8186550483422198,1.8065776238438565,-0.2046294076264745,-0.15018902794223832,251.18,1,38,0,42.0,1,246.0,1.0,8303.9,1,1,1
